name,birthYear,birthDate,gender,birthplace
Jeff Sebastian,1971-01-01T00:00:00+02:00,1971-11-21,male,{Saskatchewan|Regina Saskatchewan|Canada}
Andrew Miller (ice hockey born 1971),1971-01-01T00:00:00+02:00,{1971-01-20|1971-01-29},male,{Ontario|Toronto|Canada}
Lindsay Vallis,1971-01-01T00:00:00+02:00,1971-01-12,male,{Manitoba|Winnipeg|Canada}
Louie DeBrusk,1971-01-01T00:00:00+02:00,1971-03-19,,{Ontario|Cambridge Ontario|Canada}
Mel Angelstad,1971-01-01T00:00:00+02:00,1971-10-31,male,{Saskatchewan|Saskatoon|Canada}
Neil Little,1971-01-01T00:00:00+02:00,1971-12-18,male,{Alberta|Medicine Hat|Canada}
Chris Snell,1971-01-01T00:00:00+02:00,1971-05-12,male,{Saskatchewan|Regina Saskatchewan|Canada}
Chris Therien,1971-01-01T00:00:00+02:00,1971-12-14,male,{Ontario|Ottawa|Canada}
Sasha Lakovic,1971-01-01T00:00:00+02:00,1971-09-07,,{British Columbia|East Vancouver|Canada}
Scott Scissons,1971-01-01T00:00:00+02:00,1971-10-29,male,{Saskatchewan|Saskatoon|Canada}
Scott Thornton (ice hockey),1971-01-01T00:00:00+02:00,1971-01-09,male,{Ontario|London Ontario|Canada}
Sean Basilio,1971-01-01T00:00:00+02:00,1971-09-21,,{Ontario|Canada|Stoney Creek Ontario}
Sean Gauthier,1971-01-01T00:00:00+02:00,1971-03-28,male,{Ontario|Canada|Greater Sudbury}
Adam Foote,1971-01-01T00:00:00+02:00,1971-07-10,male,{Ontario|Canada|Whitby Ontario}
Colin Miller (ice hockey born 1971),1971-01-01T00:00:00+02:00,1971-08-21,,{Ontario|Grimsby Ontario|Canada}
Corey Spring,1971-01-01T00:00:00+02:00,1971-05-31,male,{British Columbia|Cranbrook British Columbia|Canada}
Cory Cross,1971-01-01T00:00:00+02:00,1971-01-03,male,{Alberta|Lloydminster|Canada}
Craig Johnson (ice hockey b. 1971),1971-01-01T00:00:00+02:00,1971-11-16,,{Canada|Montreal|Quebec}
Craig Martin (ice hockey),1971-01-01T00:00:00+02:00,1971-01-21,male,{Nova Scotia|Amherst Nova Scotia|Canada}
Dale Craigwell,1971-01-01T00:00:00+02:00,1971-04-24,male,{Ontario|Toronto|Canada}
Dan Kesa,1971-01-01T00:00:00+02:00,1971-11-23,,{British Columbia|Vancouver|Canada}
Dan Kordic,1971-01-01T00:00:00+02:00,1971-04-18,male,{Alberta|Edmonton|Canada}
John Parco,1971-01-01T00:00:00+02:00,1971-08-25,male,{Ontario|Canada|Sault Ste. Marie Ontario}
John Uniac,1971-01-01T00:00:00+02:00,1971-03-29,male,{Ontario|Canada|Stratford Ontario}
John Wynne (ice hockey),1971-01-01T00:00:00+02:00,1971-02-05,male,{Alberta|Canada|Calgary}
Keith Primeau,1971-01-01T00:00:00+02:00,1971-11-24,,{Ontario|Toronto|Canada}
Kelly Askew,1971-01-01T00:00:00+02:00,1971-11-06,,{Alberta|Canada|Calgary}
Kent Manderville,1971-01-01T00:00:00+02:00,1971-04-12,male,{Alberta|Edmonton|Canada}
Eric Bellerose,1972-01-01T00:00:00+02:00,1972-02-07,,{Canada|Montreal|Quebec}
Eric Lavigne,1972-01-01T00:00:00+02:00,1972-11-04,,{Victoriaville|Canada|Quebec}
Todd Simon,1972-01-01T00:00:00+02:00,1972-04-21,male,{Ontario|Toronto|Canada}
Yanick Dupré,1972-01-01T00:00:00+02:00,1972-11-20,male,{Canada|Montreal|Quebec}
Yvan Corbin,1972-01-01T00:00:00+02:00,1972-10-04,male,{Ontario|Kapuskasing|Canada}
Yves Sarault,1972-01-01T00:00:00+02:00,1972-12-23,male,{Salaberry-de-Valleyfield|Canada|Quebec}
Fred Brathwaite,1972-01-01T00:00:00+02:00,1972-11-24,male,{Ontario|Ottawa|Canada}
Geoff Sanderson,1972-01-01T00:00:00+02:00,1972-02-01,male,{Northwest Territories|Hay River Northwest Territories|Canada}
Paxton Schulte,1972-01-01T00:00:00+02:00,1972-07-16,male,{Alberta|Canada|Onoway}
Derek Eberle,1972-01-01T00:00:00+02:00,1972-07-18,male,{Regina Saskatchewan|Canada}
Ron Pasco,1972-01-01T00:00:00+02:00,1972-02-03,male,{Ontario|Ottawa|Canada}
Michael Stewart (ice hockey),1972-01-01T00:00:00+02:00,1972-05-30,male,{Alberta|Canada|Calgary}
Mike Fountain,1972-01-01T00:00:00+02:00,1972-01-26,male,{Ontario|North York|Canada}
Mike Kennedy (ice hockey born 1972),1972-01-01T00:00:00+02:00,1972-04-13,male,{Ontario|Toronto|Canada}
Mike Knuble,1972-01-01T00:00:00+02:00,1972-07-04,male,{Ontario|Toronto|Canada}
Mike Lenarduzzi,1972-01-01T00:00:00+02:00,1972-09-14,,{Ontario|London Ontario|Canada}
Mike McKay (ice hockey),1972-01-01T00:00:00+02:00,1972-09-04,male,{Canada|Saint-Jérôme Quebec|Quebec}
Mike Torchia,1972-01-01T00:00:00+02:00,1972-02-23,,{Ontario|Toronto|Canada}
Travis Thiessen,1972-01-01T00:00:00+02:00,1972-07-11,male,{Saskatchewan|North Battleford|Canada}
Trent McCleary,1972-01-01T00:00:00+02:00,1972-09-08,male,{Saskatchewan|Swift Current|Canada}
Trevor Kidd,1972-01-01T00:00:00+02:00,1972-03-26,,{Manitoba|Dugald Manitoba|Canada}
Trevor Sherban,1972-01-01T00:00:00+02:00,1972-12-11,male,{Alberta|Edmonton|Canada}
Turner Stevenson,1972-01-01T00:00:00+02:00,1972-05-18,male,{British Columbia|Canada|Prince George British Columbia}
Sean Pronger,1972-01-01T00:00:00+02:00,1972-11-30,male,{Ontario|Canada|Thunder Bay}
Shannon Finn,1972-01-01T00:00:00+02:00,1972-01-25,male,{Ontario|Toronto|Canada}
Steve Junker (ice hockey),1972-01-01T00:00:00+02:00,1972-06-26,male,{British Columbia|Canada|Castlegar British Columbia}
Steve Martins,1972-01-01T00:00:00+02:00,1972-04-13,male,{Gatineau|Canada|Quebec}
Steve Shields (ice hockey),1972-01-01T00:00:00+02:00,1972-07-19,,{Ontario|Toronto|Canada}
Kirk Maltby,1972-01-01T00:00:00+02:00,1972-12-22,male,{Ontario|Guelph|Canada}
Kory Karlander,1972-01-01T00:00:00+02:00,1972-03-21,,{Manitoba|Melita Manitoba|Canada}
Manon Rhéaume,1972-01-01T00:00:00+02:00,1972-02-24,female,{Beauport Quebec City|Canada|Quebec}
Marc Rodgers,1972-01-01T00:00:00+02:00,1972-03-16,male,{Canada|Quebec|Shawville Quebec}
Mark Cornforth,1972-01-01T00:00:00+02:00,1972-11-13,male,{Canada|Montreal|Quebec}
Mark DeSantis (ice hockey),1972-01-01T00:00:00+02:00,1972-01-12,male,{Ontario|Brampton|Canada}
Mark Lawrence (ice hockey),1972-01-01T00:00:00+02:00,1972-01-27,male,{Ontario|Burlington Ontario|Canada}
Jamie Linden (ice hockey),1972-01-01T00:00:00+02:00,1972-07-19,male,{Alberta|Medicine Hat|Canada}
Jared Bednar,1972-01-01T00:00:00+02:00,1972-02-28,,{Saskatchewan|Yorkton|Canada}
Jarret Zukiwsky,1972-01-01T00:00:00+02:00,1972-12-07,,{Alberta|Pincher Creek|Canada}
Jason Clark (ice hockey b. 1972),1972-01-01T00:00:00+02:00,1972-05-06,male,{Ontario|Canada|Central Elgin}
Jason Wright (ice hockey),1972-01-01T00:00:00+02:00,1972-07-06,male,{Ontario|Canada|Thunder Bay}
Jassen Cullimore,1972-01-01T00:00:00+02:00,1972-12-04,,{Ontario|Simcoe Ontario|Canada}
Jaynen Rissling,1972-01-01T00:00:00+02:00,1972-07-04,male,{Alberta|Edmonton|Canada}
Jean-François Jomphe,1972-01-01T00:00:00+02:00,1972-12-28,,{Havre-Saint-Pierre|Canada|Quebec}
Jean-François Labbé,1972-01-01T00:00:00+02:00,1972-06-15,,{Canada|Sherbrooke|Quebec}
Drake Berehowsky,1972-01-01T00:00:00+02:00,1972-01-03,,{Ontario|Toronto|Canada}
John Arnold (ice hockey),1972-01-01T00:00:00+02:00,1972-11-30,,{Ontario|Canada|Greater Sudbury}
John Badduke,1972-01-01T00:00:00+02:00,1972-06-21,male,{Alberta|Canada|Calgary}
Barry Potomski,1972-01-01T00:00:00+02:00,1972-11-24,male,{Ontario|Windsor Ontario|Canada}
Ray Whitney (ice hockey),1972-01-01T00:00:00+02:00,1972-05-08,male,{Alberta|Canada|Fort Saskatchewan}
Rem Murray,1972-01-01T00:00:00+02:00,1972-10-09,,{Ontario|Canada|Stratford Ontario}
Pierre Allard,1972-01-01T00:00:00+02:00,1972-08-19,,{Canada|Montreal|Quebec}
Rick Kowalsky,1972-01-01T00:00:00+02:00,1972-03-20,male,{Ontario|Simcoe Ontario|Canada}
Rob Hartnell,1972-01-01T00:00:00+02:00,1972-11-18,male,{Alberta|Canada|Rocky Mountain House}
Terran Sandwith,1972-01-01T00:00:00+02:00,1972-04-17,,{Alberta|Edmonton|Canada}
Darcy Dallas,1972-01-01T00:00:00+02:00,1972-10-02,,{Alberta|Canada|Olds Alberta}
Darren McCarty,1972-01-01T00:00:00+02:00,1972-04-01,,{British Columbia|Canada|Burnaby}
Darryl Sydor,1972-01-01T00:00:00+02:00,1972-05-13,male,{Alberta|Edmonton|Canada}
Debb Carpenter,1972-01-01T00:00:00+02:00,1972-08-11,male,{Alberta|Edmonton|Canada}
Glen Murray (ice hockey),1972-01-01T00:00:00+02:00,1972-11-01,,{Nova Scotia|Bridgewater Nova Scotia|Canada|Halifax (former city)}
Brad Bombardir,1972-01-01T00:00:00+02:00,1972-05-05,male,{British Columbia|Canada|Powell River British Columbia}
Brad Dexter (ice hockey),1972-01-01T00:00:00+02:00,1972-03-29,male,{Ontario|Brockville|Canada}
Brad Prefontaine,1972-01-01T00:00:00+02:00,1972-07-27,male,{Alberta|Canada|Camrose Alberta}
Brad Purdie,1972-01-01T00:00:00+02:00,1972-09-11,male,{Dollard-des-Ormeaux|Canada|Quebec}
Brent Gretzky,1972-01-01T00:00:00+02:00,1972-02-20,male,{Ontario|Brantford|Canada}
Brent Peterson (ice hockey born 1972),1972-01-01T00:00:00+02:00,1972-07-20,,{Alberta|Canada|Calgary}
Brett Seguin (ice hockey),1972-01-01T00:00:00+02:00,1972-02-20,male,{Ontario|St. Marys Ontario|Canada}
Bruce Gardiner,1972-01-01T00:00:00+02:00,1972-02-11,male,{Ontario|Barrie|Canada}
Bryan Helmer,1972-01-01T00:00:00+02:00,1972-07-15,male,{Ontario|Canada|Sault Ste. Marie Ontario}
Cam Danyluk,1972-01-01T00:00:00+02:00,1972-09-06,male,{Alberta|Canada|Andrew Alberta}
Jean-Paul Davis,1972-01-01T00:00:00+02:00,1972-02-10,male,{Ontario|Oshawa|Canada}
Jeff Daw,1972-01-01T00:00:00+02:00,1972-02-28,,{Ontario|Canada|Carlisle Hamilton Ontario}
Andrew Verner,1972-01-01T00:00:00+02:00,1972-11-20,male,{Ontario|Weston Ontario|Canada}
Lori Dupuis,1972-01-01T00:00:00+02:00,1972-11-14,,{Ontario|South Glengarry Ontario|Canada}
Martin Brodeur,1972-01-01T00:00:00+02:00,1972-05-06,male,{Canada men's national ice hockey team|Canada|Montreal|Quebec}
Nicholas Vachon,1972-01-01T00:00:00+02:00,1972-07-20,male,{Canada|Montreal|Quebec}
Chris Simon,1972-01-01T00:00:00+02:00,1972-01-30,male,{Ontario|Wawa Ontario|Canada}
Chris Taylor (ice hockey),1972-01-01T00:00:00+02:00,1972-03-06,male,{Ontario|Canada|Stratford Ontario}
Sandy McCarthy,1972-01-01T00:00:00+02:00,1972-06-15,,{Ontario|Toronto|Canada}
Scott Allison,1972-01-01T00:00:00+02:00,{1972-01-01T00:00:00+02:00|1972-04-22},male,{Manitoba|Winnipeg|Canada}
Scott Bailey (ice hockey),1972-01-01T00:00:00+02:00,1972-05-02,,{Alberta|Canada|Calgary}
Scott McKay (ice hockey),1972-01-01T00:00:00+02:00,1972-01-26,,{Ontario|Burlington Ontario|Canada}
Carl Greenhous,1972-01-01T00:00:00+02:00,1972-10-28,,{Ontario|Ottawa|Canada}
Chad Brandimore,1972-01-01T00:00:00+02:00,1972-12-14,,{Ontario|Canada}
Corey Hirsch,1972-01-01T00:00:00+02:00,1972-08-10,male,{Alberta|Medicine Hat|Canada}
Craig Lyons,1972-01-01T00:00:00+02:00,1972-12-25,male,{Alberta|Canada|Calgary}
Dale McTavish,1972-01-01T00:00:00+02:00,1972-02-28,,{Ontario|Eganville Ontario|Canada}
Dallas Ferguson,1972-01-01T00:00:00+02:00,1972-11-24,male,{Alberta|Wainwright Alberta|Canada}
Dan McGillis,1972-01-01T00:00:00+02:00,1972-07-01,male,{Ontario|Canada|Hawkesbury Ontario}
Dan O'Rourke (ice hockey),1972-01-01T00:00:00+02:00,1972-08-31,male,{Alberta|Canada|Calgary}
John Slaney,1972-01-01T00:00:00+02:00,1972-02-07,male,{Newfoundland and Labrador|St. John's Newfoundland and Labrador|Canada}
Karl Dykhuis,1972-01-01T00:00:00+02:00,1972-07-08,,{Canada|Sept-Îles Quebec|Quebec}
Keith Redmond,1972-01-01T00:00:00+02:00,1972-10-25,,{Ontario|Canada|Richmond Hill Ontario}
Kevin Hodson,1972-01-01T00:00:00+02:00,1972-03-27,,{Manitoba|Winnipeg|Canada}
Kimbi Daniels,1973-01-01T00:00:00+02:00,{1972-01-19|1973-01-19},male,{Saskatchewan|Estevan|Canada}
Éric Veilleux,1972-01-01T00:00:00+02:00,1972-02-20,,{Quebec City|Canada|Quebec}
Eric Lindros,1973-01-01T00:00:00+02:00,1973-02-28,,{Ontario|London Ontario|Canada}
Todd Simpson,1973-01-01T00:00:00+02:00,1973-05-28,male,{British Columbia|North Vancouver (city)|Canada}
Grant Marshall,1973-01-01T00:00:00+02:00,1973-06-09,male,{Ontario|Mississauga|Canada}
Greg de Vries,1973-01-01T00:00:00+02:00,1973-01-04,male,{Ontario|Canada|Sundridge Ontario}
Geordie Kinnear,1973-01-01T00:00:00+02:00,1973-07-09,,{Ontario|Simcoe Ontario|Canada}
Patrick Poulin,1973-01-01T00:00:00+02:00,1973-04-23,male,{Vanier Quebec City|Canada|Quebec}
Paul Brousseau,1973-01-01T00:00:00+02:00,1973-09-18,male,{Pierrefonds Quebec|Canada|Quebec}
Dennis Bonvie,1973-01-01T00:00:00+02:00,1973-07-23,male,{Nova Scotia|Antigonish Nova Scotia|Canada}
Derek Armstrong (ice hockey),1973-01-01T00:00:00+02:00,1973-04-23,male,{Ontario|Ottawa|Canada}
Dominique Ducharme (ice hockey),1973-01-01T00:00:00+02:00,1973-03-12,,{Joliette|Canada|Quebec}
Ryan Bach,1973-01-01T00:00:00+02:00,1973-10-21,male,{Alberta|Sherwood Park|Canada}
Ryan Savoia,1973-01-01T00:00:00+02:00,1973-05-06,male,{Ontario|Thorold|Canada}
Ryan VandenBussche,1973-01-01T00:00:00+02:00,1973-02-28,male,{Ontario|Simcoe Ontario|Canada}
Michael Gaul,1973-01-01T00:00:00+02:00,1973-04-28,male,{Lachine Quebec|Canada|Quebec}
Mike Buzak,1973-01-01T00:00:00+02:00,1973-02-10,male,{Alberta|Canada|Edson Alberta}
Mike Maneluk,1973-01-01T00:00:00+02:00,1973-10-01,male,{Manitoba|Winnipeg|Canada}
Trevor Meier,1973-01-01T00:00:00+02:00,1973-07-07,male,{Ontario|Oakville Ontario|Canada}
Tyler Wright,1973-01-01T00:00:00+02:00,1973-04-06,male,{Saskatchewan|Kamsack|Canada}
Sean Tallaire,1973-01-01T00:00:00+02:00,1973-10-03,male,{Manitoba|Steinbach Manitoba|Canada}
Shane Peacock (ice hockey),1973-01-01T00:00:00+02:00,1973-07-07,male,{Alberta|Edmonton|Canada}
Shawn Heins,1973-01-01T00:00:00+02:00,1973-12-24,male,{Ontario|Eganville Ontario|Canada}
Steve Guolla,1973-01-01T00:00:00+02:00,1973-03-15,,{Ontario|Scarborough Ontario|Canada}
Steve Lingren,1973-01-01T00:00:00+02:00,1973-04-15,,{British Columbia|Canada|Lake Cowichan}
Steve McKenna,1973-01-01T00:00:00+02:00,1973-08-21,male,{Ontario|Toronto|Canada}
Steve Passmore,1973-01-01T00:00:00+02:00,1973-01-29,male,{Ontario|Canada|Thunder Bay}
Steve Staios,1973-01-01T00:00:00+02:00,1973-07-28,,{Hamilton Ontario|Ontario|Canada}
Steve Thornton,1973-01-01T00:00:00+02:00,1973-03-08,,{Ontario|Gloucester Ontario|Canada}
Steve Walker,1973-01-01T00:00:00+02:00,1973-01-12,,{Ontario|Collingwood Ontario|Canada}
Manny Legace,1973-01-01T00:00:00+02:00,1973-02-04,male,{Ontario|Toronto|Canada}
Marcel Cousineau,1973-01-01T00:00:00+02:00,1973-04-30,male,{Canada|Quebec|Delson Quebec}
Mark Bultje,1973-01-01T00:00:00+02:00,1973-06-08,,{Ontario|Etobicoke|Canada}
Mark Kolesar,1973-01-01T00:00:00+02:00,1973-01-23,,{Manitoba|Canada|Neepawa}
Mark Pivetz,1973-01-01T00:00:00+02:00,1973-12-09,,{Alberta|Edmonton|Canada}
Mark Wotton,1973-01-01T00:00:00+02:00,1973-11-16,,{Manitoba|Canada|Foxwarren Manitoba}
Jamie Ling,1973-01-01T00:00:00+02:00,1973-02-22,male,{Prince Edward Island|Canada|Charlottetown}
Jamie Pushor,1973-01-01T00:00:00+02:00,1973-02-11,male,{Alberta|Lethbridge|Canada}
Jason Bowen (ice hockey),1973-01-01T00:00:00+02:00,1973-11-09,male,{British Columbia|Canada|Port Alice}
Jason Clarke (ice hockey),1973-01-01T00:00:00+02:00,1973-02-28,male,{Ontario|Cobourg|Canada}
Jason Dawe (ice hockey),1973-01-01T00:00:00+02:00,1973-05-29,male,{Ontario|North York|Canada}
Jason Smith (ice hockey),1973-01-01T00:00:00+02:00,1973-11-02,male,{Alberta|Canada|Calgary}
Jason Widmer,1973-01-01T00:00:00+02:00,1973-08-01,male,{Alberta|Canada|Calgary}
Dwayne Gylywoychuk,1973-01-01T00:00:00+02:00,1973-06-27,,{Manitoba|Brandon Manitoba|Canada}
John Madden (ice hockey),1973-01-01T00:00:00+02:00,1973-05-04,male,{Ontario|Barrie|Canada}
Pascal Rhéaume,1973-01-01T00:00:00+02:00,1973-06-21,male,{Quebec City|Canada|Quebec}
Pascal Trépanier,1973-01-01T00:00:00+02:00,1973-04-09,male,{Gaspé Quebec|Canada|Quebec}
Ralph Intranuovo,1973-01-01T00:00:00+02:00,1973-12-11,male,{Ontario|East York|Canada}
René Corbet,1973-01-01T00:00:00+02:00,1973-06-25,,{Victoriaville|Canada|Quebec}
Rich Parent,1973-01-01T00:00:00+02:00,1973-01-12,male,{Canada|Montreal|Quebec}
Philippe Boucher,1973-01-01T00:00:00+02:00,1973-03-24,male,{Canada|Saint-Apollinaire Quebec|Quebec}
Alek Stojanov,1973-01-01T00:00:00+02:00,1973-04-25,male,{Ontario|Windsor Ontario|Canada}
Richard Matvichuk,1973-01-01T00:00:00+02:00,1973-02-05,male,{Alberta|Edmonton|Canada}
Rob Tallas,1973-01-01T00:00:00+02:00,1973-03-20,male,{Alberta|Edmonton|Canada}
Roberto Franchini,1973-01-01T00:00:00+02:00,1973-11-13,,{Canada|Montreal|Quebec}
Robin Bouchard,1973-01-01T00:00:00+02:00,1973-10-22,male,{Canada|Jonquière|Quebec}
Sylvain Rodrigue,1973-01-01T00:00:00+02:00,1973-06-27,,{Canada|Montreal|Quebec}
Darcy Werenka,1973-01-01T00:00:00+02:00,1973-05-13,,{Alberta|Edmonton|Canada}
Darren Van Impe,1973-01-01T00:00:00+02:00,1973-05-18,male,{Saskatchewan|Saskatoon|Canada}
David Cooper (ice hockey),1973-01-01T00:00:00+02:00,1973-11-02,male,{Ontario|Ottawa|Canada}
David Matsos,1973-01-01T00:00:00+02:00,1973-11-12,male,{Ontario|Burlington Ontario|Canada}
Dean McAmmond,1973-01-01T00:00:00+02:00,1973-06-15,,{Alberta|Canada|Grande Cache}
Dean Melanson,1973-01-01T00:00:00+02:00,1973-11-19,,{Nova Scotia|Antigonish Nova Scotia|Canada}
Nancy Drolet,1973-01-01T00:00:00+02:00,1973-08-02,female,{Drummondville|Canada|Quebec}
Brad Smyth,1973-01-01T00:00:00+02:00,1973-03-13,,{Ontario|Ottawa|Canada}
Brandon Smith (ice hockey),1973-01-01T00:00:00+02:00,1973-02-25,male,{British Columbia|Hazelton British Columbia|Canada}
Brent Pope,1973-01-01T00:00:00+02:00,1973-02-20,,{Hamilton Ontario|Ontario|Canada}
Bryan Muir,1973-01-01T00:00:00+02:00,1973-06-08,male,{Manitoba|Winnipeg|Canada}
Burke Murphy,1973-01-01T00:00:00+02:00,1973-06-06,male,{Ontario|Gloucester Ontario|Canada}
Cale Hulse,1973-01-01T00:00:00+02:00,1973-11-10,male,{Alberta|Edmonton|Canada}
Jeff Bes,1973-01-01T00:00:00+02:00,1973-07-21,,{Ontario|Tillsonburg|Canada}
Jeff Hoad,1973-01-01T00:00:00+02:00,1973-01-26,male,{Manitoba|Brandon Manitoba|Canada}
Jeff Shantz,1973-01-01T00:00:00+02:00,1973-10-10,male,{Alberta|Canada|Duchess Alberta}
Jeff Tory,1973-01-01T00:00:00+02:00,1973-05-09,male,{British Columbia|Canada|Burnaby}
Joaquin Gage,1973-01-01T00:00:00+02:00,1973-10-19,,{British Columbia|Vancouver|Canada}
Allan Egeland,1973-01-01T00:00:00+02:00,1973-01-31,male,{Alberta|Lethbridge|Canada}
Andrew Brunette,1973-01-01T00:00:00+02:00,1973-08-24,,{Ontario|Canada|Greater Sudbury}
Lonny Bohonos,1973-01-01T00:00:00+02:00,1973-05-20,male,{Manitoba|Winnipeg|Canada}
François Groleau,1973-01-01T00:00:00+02:00,1973-01-23,,{Canada|Longueuil|Quebec}
Martin Brochu,1973-01-01T00:00:00+02:00,1973-03-10,male,{Anjou Quebec|Canada|Quebec}
Martin Lapointe,1973-01-01T00:00:00+02:00,1973-09-12,male,{Lachine Quebec|Canada|Quebec}
Matthew Barnaby,1973-01-01T00:00:00+02:00,1973-05-04,,{Ontario|Ottawa|Aylmer Quebec|Canada|Quebec}
Nathan LaFayette,1973-01-01T00:00:00+02:00,1973-02-17,male,{British Columbia|New Westminster|Canada}
Nick Poole,1973-01-01T00:00:00+02:00,1973-06-11,male,{Alberta|Canada|Calgary}
Sandy MacKenzie,1973-01-01T00:00:00+02:00,1973-07-23,male,{Nova Scotia|Truro Nova Scotia|Canada}
Scott Ferguson,1973-01-01T00:00:00+02:00,1973-01-06,male,{Alberta|Canada|Camrose Alberta}
Scott Niedermayer,1973-01-01T00:00:00+02:00,1973-08-31,male,{Alberta|Edmonton|Canada}
Scott Walker (ice hockey),1973-01-01T00:00:00+02:00,1973-07-19,male,{Ontario|Cambridge Ontario|Canada}
Sean Gagnon,1973-01-01T00:00:00+02:00,1973-09-11,male,{Ontario|Canada|Sault Ste. Marie Ontario}
Aaron Ward (ice hockey),1973-01-01T00:00:00+02:00,1973-01-17,male,{Ontario|Windsor Ontario|Canada}
Adrian Aucoin,1973-01-01T00:00:00+02:00,1973-07-03,male,{Ontario|Ottawa|Canada}
Carl Fleury,1973-01-01T00:00:00+02:00,1973-10-22,,{Canada|Sainte-Claire Quebec|Quebec}
Chad Penney,1973-01-01T00:00:00+02:00,1973-09-18,,{Newfoundland and Labrador|Canada|Labrador City}
Cory Dosdall,1973-01-01T00:00:00+02:00,1973-02-01,male,{Saskatchewan|Regina Saskatchewan|Canada}
Cory Stillman,1973-01-01T00:00:00+02:00,1973-12-20,male,{Ontario|Canada|Peterborough Ontario}
Dan Ceman,1973-01-01T00:00:00+02:00,1973-07-25,male,{Ontario|Windsor Ontario|Canada}
Dan Shermerhorn,1973-01-01T00:00:00+02:00,1973-07-15,male,{Alberta|Canada|Calgary}
Kayle Short,1973-01-01T00:00:00+02:00,1973-05-16,male,{Barrie|Canada}
Kevin Smyth,1973-01-01T00:00:00+02:00,1973-11-22,male,{Alberta|Canada|Banff Alberta}
Éric Messier,1973-01-01T00:00:00+02:00,1973-10-29,male,{Drummondville|Canada|Quebec}
Eric Cairns,1974-01-01T00:00:00+02:00,1974-06-27,male,{Ontario|Oakville Ontario|Canada}
Tim Murray (ice hockey born 1974),1974-01-01T00:00:00+02:00,1974-11-14,male,{Alberta|Canada|Calgary}
Todd Warriner,1974-01-01T00:00:00+02:00,1974-01-03,male,{Ontario|Canada|Blenheim Ontario}
Patrick Lalime,1974-01-01T00:00:00+02:00,1974-07-07,,{Canada|Saint-Bonaventure Quebec|Quebec}
Patrick Traverse,1974-01-01T00:00:00+02:00,1974-03-14,male,{Canada|Montreal|Quebec}
Paul Kariya,1974-01-01T00:00:00+02:00,1974-10-16,male,{British Columbia|Vancouver|Canada}
Derek Grant (ice hockey born 1974),1974-01-01T00:00:00+02:00,{1974-03-18|1974-09-03},male,{Ontario|Cornwall Ontario|Canada}
Dieter Kochan,1974-01-01T00:00:00+02:00,1974-05-11,male,{Saskatchewan|Saskatoon|Canada}
Domenic Pittis,1974-01-01T00:00:00+02:00,1974-10-01,male,{Alberta|Canada|Calgary}
Ryan Duthie,1974-01-01T00:00:00+02:00,1974-09-02,male,{Alberta|Canada|Red Deer Alberta}
Ryan Sittler,1974-01-01T00:00:00+02:00,1974-01-28,male,{Ontario|London Ontario|Canada}
Michael Peca,1974-01-01T00:00:00+02:00,1974-03-26,male,{Ontario|Toronto|Canada}
Mickey Elick,1974-01-01T00:00:00+02:00,1974-03-17,,{Alberta|Canada|Calgary}
Mike Johnson (ice hockey),1974-01-01T00:00:00+02:00,1974-10-03,,{Ontario|Scarborough Ontario|Canada}
Mike Rathje,1974-01-01T00:00:00+02:00,1974-05-11,,{Alberta|Mannville Alberta|Canada}
Trevor Koenig,1974-01-01T00:00:00+02:00,1974-12-10,male,{Alberta|Edmonton|Canada}
Tyler Deis,1974-01-01T00:00:00+02:00,1974-07-10,male,{Alberta|Canada|Calgary}
Sean Selmser,1974-01-01T00:00:00+02:00,1974-11-10,male,{Alberta|Canada|Calgary}
Shane Johnson (ice hockey),1974-01-01T00:00:00+02:00,1974-01-01,,{Manitoba|Brandon Manitoba|Canada}
Shayne McCosh,1974-01-01T00:00:00+02:00,1974-01-27,male,{Ontario|Oshawa|Canada}
Stéphane Julien,1974-01-01T00:00:00+02:00,1974-04-07,male,{Canada|Shawinigan|Quebec}
Stéphane Yelle,1974-01-01T00:00:00+02:00,1974-05-09,male,{Ontario|Canada|Bourget Ontario}
Stacy Roest,1974-01-01T00:00:00+02:00,1974-03-15,male,{Alberta|Lethbridge|Canada}
